41,1,2,7,-1,1,-1,2,5,1,577,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,10,2,1,-1,1,-1,2,5,1,137,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
58,5,4,7,-1,1,-1,2,5,1,366,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
32,3,2,4,-1,1,-1,2,5,1,314,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
38,1,3,6,-1,-1,-1,2,5,1,160,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,1,2,7,-1,-1,1,2,5,1,212,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,1,2,7,0,1,-1,2,5,1,188,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,10,3,6,0,-1,-1,2,5,1,22,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,1,2,7,-1,1,1,2,5,1,616,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,2,2,3,-1,-1,1,2,5,1,178,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,2,7,-1,1,-1,2,5,1,355,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,2,2,3,-1,1,-1,2,5,1,225,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
54,1,2,4,-1,-1,-1,2,5,1,160,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,4,2,1,-1,-1,1,2,5,1,266,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
60,1,2,4,-1,-1,-1,2,5,1,253,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
53,1,3,6,-1,-1,-1,2,5,1,179,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
55,2,2,1,0,-1,-1,2,5,1,269,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
55,10,2,6,0,1,-1,2,5,1,135,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
50,5,2,7,0,-1,1,2,5,1,161,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,8,2,4,0,1,-1,2,5,1,787,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
55,11,2,6,0,1,1,2,5,1,145,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
25,10,3,7,-1,1,-1,2,5,1,174,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
47,3,2,7,0,-1,-1,2,5,1,449,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,2,2,3,-1,1,-1,2,5,1,812,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,2,0,1,-1,2,5,1,164,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,2,0,-1,-1,2,5,1,366,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
48,1,2,4,-1,-1,-1,2,5,1,357,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,1,2,7,-1,-1,-1,2,5,1,232,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,2,3,3,-1,1,-1,2,5,1,91,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,1,2,8,-1,1,-1,2,5,1,273,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,1,2,3,-1,1,-1,2,5,1,158,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,2,3,1,0,1,1,2,5,1,177,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,5,2,2,-1,-1,-1,2,5,1,200,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,5,1,7,-1,1,-1,2,5,1,172,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
47,1,2,7,0,1,-1,2,5,1,176,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,12,2,8,0,-1,-1,2,5,1,211,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,1,2,7,0,1,-1,2,5,1,214,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,2,1,1,0,1,-1,2,5,1,1575,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1
55,10,2,7,-1,-1,-1,2,5,1,349,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,8,2,4,0,1,-1,2,5,1,337,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
55,5,2,8,0,1,-1,2,5,1,272,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,3,0,-1,-1,2,5,1,208,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
50,2,2,1,0,1,-1,2,5,1,193,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,2,2,1,0,0,0,2,5,1,212,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
38,1,2,4,0,-1,-1,2,5,1,165,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
49,3,2,7,0,1,-1,2,5,1,1042,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1
38,10,3,7,-1,-1,1,2,5,1,20,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
31,1,1,4,-1,-1,-1,2,5,1,246,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,5,2,2,-1,-1,-1,2,5,1,529,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,1,2,7,-1,1,1,2,5,1,192,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
49,10,2,3,-1,-1,-1,2,5,1,1467,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1
34,1,2,4,-1,1,-1,2,5,1,188,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,2,7,-1,1,-1,2,5,1,180,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,12,2,8,0,1,-1,2,5,1,48,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
60,1,2,8,0,-1,1,2,5,1,213,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,11,2,3,-1,-1,-1,2,5,1,545,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,2,-1,-1,1,2,5,1,583,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,8,2,6,-1,1,-1,2,5,1,221,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,5,2,7,-1,-1,-1,2,5,1,426,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
53,1,1,7,0,-1,-1,2,5,1,287,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,10,3,6,-1,-1,-1,2,5,1,197,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,2,2,2,-1,-1,-1,2,5,1,257,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
54,8,2,8,-1,1,-1,2,5,1,229,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
49,2,2,1,-1,-1,-1,2,5,1,55,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
54,8,2,8,-1,-1,-1,2,5,1,400,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
52,1,1,7,-1,-1,-1,2,5,1,197,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
52,1,1,7,-1,-1,-1,2,5,1,190,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,8,3,4,0,-1,-1,2,5,1,21,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,4,2,2,-1,1,-1,2,5,1,300,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,2,4,-1,1,-1,2,5,1,123,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,3,2,8,0,1,-1,2,5,1,293,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,10,2,8,0,1,1,2,5,1,325,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
60,6,1,7,0,-1,-1,2,5,1,514,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
58,11,2,1,0,-1,-1,2,5,1,849,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,8,1,4,-1,1,-1,2,5,1,194,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
55,2,2,3,0,1,-1,2,5,1,212,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,5,2,7,-1,-1,-1,2,5,1,337,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,2,2,4,-1,-1,-1,2,5,1,286,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
52,1,1,7,-1,-1,-1,2,5,1,247,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,2,1,8,0,1,-1,2,5,1,518,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,1,2,8,-1,1,-1,2,5,1,364,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
48,2,1,1,0,1,-1,2,5,1,178,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,2,2,4,0,1,-1,2,5,1,98,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
49,2,1,4,-1,-1,-1,2,5,1,439,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,8,2,4,-1,-1,-1,2,5,1,139,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,10,2,4,-1,1,-1,2,5,1,79,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
32,1,2,7,-1,1,1,2,5,1,175,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,1,2,7,-1,-1,1,2,5,1,262,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
50,1,2,2,-1,-1,-1,2,5,1,61,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
31,10,1,6,-1,1,1,2,5,1,78,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,6,2,1,-1,1,-1,2,5,1,102,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,10,2,6,0,1,-1,2,5,1,579,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1
37,2,2,2,-1,1,1,2,5,1,143,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,10,2,6,0,-1,-1,2,5,1,677,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,2,2,8,-1,1,-1,2,5,1,267,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,2,2,2,-1,1,-1,2,5,1,345,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
52,5,2,7,-1,-1,-1,2,5,1,185,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,5,1,7,-1,-1,-1,2,5,1,207,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,4,2,1,0,-1,-1,2,5,1,69,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,2,2,1,0,-1,-1,2,5,1,100,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,8,2,4,-1,1,-1,2,5,1,125,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,2,2,3,0,1,-1,2,5,1,461,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1
43,11,3,7,-1,1,-1,2,5,1,240,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,5,2,8,-1,1,-1,2,5,1,70,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,5,2,7,-1,1,-1,2,5,1,193,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
53,2,2,1,-1,1,-1,2,5,1,136,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
38,12,1,4,0,1,-1,2,5,1,73,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,1,0,1,-1,2,5,1,528,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,1,0,-1,-1,2,5,1,541,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,3,4,-1,1,-1,2,5,1,338,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,1,2,7,0,1,-1,2,5,1,163,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,2,2,1,-1,1,-1,2,5,1,87,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
60,2,2,3,0,-1,-1,2,5,1,301,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,3,2,8,0,1,-1,2,5,1,46,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,8,1,4,0,1,-1,2,5,1,52,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,3,2,8,0,-1,-1,2,5,1,204,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,2,2,8,-1,1,1,2,5,1,155,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,2,2,3,-1,1,1,2,5,1,98,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,2,2,8,0,1,-1,2,5,1,71,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,2,2,8,0,-1,-1,2,5,1,243,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,10,3,6,-1,1,-1,2,5,1,186,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
59,8,2,4,-1,-1,-1,2,5,1,579,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
24,5,3,7,-1,1,-1,2,5,1,165,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,2,3,3,0,1,1,2,5,1,163,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,2,2,3,0,-1,-1,2,5,1,46,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,3,0,-1,-1,2,5,1,559,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,8,1,4,0,-1,-1,2,5,1,2033,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,3,2,2,-1,-1,-1,2,5,1,85,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
38,8,2,4,-1,1,1,2,5,1,506,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,1,1,8,0,-1,-1,2,5,1,114,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,2,2,8,-1,-1,-1,2,5,1,114,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
54,5,1,7,-1,1,-1,2,5,1,843,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,2,2,4,0,-1,1,2,5,1,181,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,8,2,4,0,-1,-1,2,5,1,427,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,10,2,7,-1,1,1,2,5,1,292,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,1,3,7,0,-1,-1,2,5,1,192,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,8,2,4,-1,-1,-1,2,5,1,93,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
46,5,2,3,-1,-1,-1,2,5,1,128,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,8,2,4,-1,1,1,2,5,1,107,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,1,3,2,-1,-1,-1,2,5,1,303,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
28,8,2,4,-1,1,-1,2,5,1,81,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,2,2,3,-1,-1,-1,2,5,1,270,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,10,2,4,-1,-1,-1,2,5,1,228,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
46,2,2,2,0,1,-1,2,5,1,240,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,2,2,3,-1,1,1,2,5,1,673,2,999,0,0,1.1,93.994,-36.4,4.857,5191,1
36,1,2,7,-1,1,-1,2,5,1,233,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
54,2,2,1,0,-1,-1,2,5,1,102,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,5,2,7,-1,-1,-1,2,5,1,461,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,10,2,2,0,-1,-1,2,5,1,250,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
54,6,2,4,0,-1,-1,2,5,1,130,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
49,2,2,1,0,-1,-1,2,5,1,252,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,1,2,7,-1,1,-1,2,5,1,138,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,10,2,6,-1,-1,-1,2,5,1,412,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
38,2,3,3,-1,1,-1,2,5,1,179,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,5,1,7,-1,-1,-1,2,5,1,19,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,10,2,7,-1,-1,-1,2,5,1,228,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,2,3,3,0,1,-1,2,5,1,55,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
48,2,2,1,-1,1,-1,2,5,1,717,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
37,1,2,4,0,1,-1,2,5,1,313,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,2,3,3,0,-1,-1,2,5,1,289,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,1,2,3,0,1,-1,2,5,1,683,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,2,2,2,-1,1,-1,2,5,1,1077,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,8,2,4,-1,-1,-1,2,5,1,146,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
32,8,3,2,-1,-1,-1,2,5,1,167,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,2,2,4,-1,1,-1,2,5,1,356,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,1,2,8,-1,-1,-1,2,5,1,277,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,2,2,3,-1,1,-1,2,5,1,172,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,9,3,7,0,-1,-1,2,5,1,218,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,9,3,7,0,1,1,2,5,1,217,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,11,2,6,-1,-1,-1,2,5,1,67,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,8,3,1,-1,-1,-1,2,5,1,291,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,9,3,7,0,1,-1,2,5,1,248,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,9,3,3,-1,1,-1,2,5,1,256,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
55,4,1,7,-1,-1,-1,2,5,1,286,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
59,1,2,7,-1,-1,-1,2,5,1,477,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,6,2,8,0,-1,-1,2,5,1,611,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,2,2,6,0,1,-1,2,5,1,471,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,4,2,1,0,1,-1,2,5,1,381,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
30,2,3,8,-1,1,-1,2,5,1,251,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
30,2,3,8,-1,1,1,2,5,1,408,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
50,4,2,1,0,-1,-1,2,5,1,287,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,8,2,4,-1,-1,-1,2,5,1,322,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,2,4,-1,1,-1,2,5,1,216,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,10,2,8,0,-1,-1,2,5,1,366,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,8,3,2,0,1,-1,2,5,1,210,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
46,10,2,1,0,1,-1,2,5,1,288,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,10,2,3,-1,-1,-1,2,5,1,168,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
58,6,2,7,-1,-1,-1,2,5,1,132,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
42,10,2,7,-1,-1,-1,2,5,1,64,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
35,1,3,7,-1,-1,-1,2,5,1,209,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,6,2,1,0,-1,-1,2,5,1,410,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,2,2,1,-1,1,1,2,5,1,177,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,1,2,6,-1,1,-1,2,5,1,580,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
50,8,1,6,-1,1,-1,2,5,1,165,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
32,5,1,1,0,1,-1,2,5,1,127,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
39,1,2,4,0,-1,-1,2,5,1,357,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
52,7,2,7,0,-1,-1,2,5,1,175,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
44,1,2,6,-1,1,-1,2,5,1,300,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
56,2,2,1,-1,-1,-1,2,5,1,136,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
48,1,2,4,-1,-1,-1,2,5,1,125,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,8,2,4,0,-1,1,2,5,1,189,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,5,2,7,0,-1,1,2,5,1,213,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
57,6,2,4,-1,-1,-1,2,5,1,238,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,10,3,6,-1,-1,-1,2,5,1,124,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,5,2,7,-1,1,-1,2,5,1,18,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
34,8,3,3,-1,-1,-1,2,5,1,730,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
30,10,2,7,0,-1,-1,2,5,1,40,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,8,1,8,-1,-1,-1,2,5,1,181,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
32,10,3,6,-1,-1,-1,2,5,1,79,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,10,3,4,-1,1,-1,2,5,1,142,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,2,3,4,-1,-1,1,2,5,1,389,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
33,8,3,4,-1,-1,-1,2,5,1,702,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
40,10,1,6,-1,-1,-1,2,5,1,151,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
41,2,2,1,-1,1,-1,2,5,1,211,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
51,8,2,2,-1,1,-1,2,5,1,117,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
36,10,2,6,-1,1,-1,2,5,1,232,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
28,8,2,8,-1,-1,-1,2,5,1,408,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
53,8,2,4,-1,1,1,2,5,1,370,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0
58,2,2,3,0,1,-1,2,5,1,179,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0
45,5,2,3,-1,-1,1,2,5,1,46,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
43,10,2,8,-1,1,-1,2,5,1,200,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0
